"old_lexeme_id","canonical_lexeme_id"
"de.phrase.kann-ich-den-termin-verschieben","de.lex.kann-ich-den-termin-verschieben"
"de.phrase.kann-ich-ihnen-helfen","de.lex.kann-ich-ihnen-helfen"
"de.phrase.kann-ich-ihr-telefon-benutzen","de.lex.kann-ich-ihr-telefon-benutzen"
"de.phrase.kann-ich-mit-dem-manager-sprechen","de.lex.kann-ich-mit-dem-manager-sprechen"
"de.phrase.kann-ich-mit-karte-zahlen","de.lex.kann-ich-mit-karte-zahlen"
"de.phrase.kannst-du-helfen","de.lex.kannst-du-helfen"
"de.phrase.kannst-du-mir-den-bericht-schicken","de.lex.kannst-du-mir-den-bericht-schicken"
"de.phrase.karneval-fasching","de.lex.karneval-fasching"
"de.phrase.kaufen-kaeufer-kauf-verkaeufer-verkauf","de.lex.kaufen-kaeufer-kauf-verkaeufer-verkauf"
"de.phrase.kein-problem","de.lex.kein-problem"
"de.phrase.kein-wunder-dass","de.lex.kein-wunder-dass"
"de.phrase.keine-ahnung","de.lex.keine-ahnung"
"de.phrase.keine-zeit-mehr-haben","de.lex.keine-zeit-mehr-haben"
"de.phrase.klein-kleiner-am-kleinsten","de.lex.klein-kleiner-am-kleinsten"
"de.phrase.klein-niedrig","de.lex.klein-niedrig"
"de.phrase.klug-klueger-am-kluegsten","de.lex.klug-klueger-am-kluegsten"
"de.phrase.kochen-kochen-koch-kueche","de.lex.kochen-kochen-koch-kueche"
"de.phrase.koennen-sie-einen-krankenwagen-rufen","de.lex.koennen-sie-einen-krankenwagen-rufen"
"de.phrase.koennen-sie-etwas-empfehlen","de.lex.koennen-sie-etwas-empfehlen"
"de.phrase.koennen-sie-mir-helfen","de.lex.koennen-sie-mir-helfen"
"de.phrase.koennten-sie-das-aufschreiben","de.lex.koennten-sie-das-aufschreiben"
"de.phrase.koennten-sie-das-bitte-wiederholen","de.lex.koennten-sie-das-bitte-wiederholen"
"de.phrase.koennten-sie-das-fenster-oeffnen","de.lex.koennten-sie-das-fenster-oeffnen"
"de.phrase.koennten-sie-das-wiederholen","de.lex.koennten-sie-das-wiederholen"
"de.phrase.koennten-sie-die-musik-leiser-machen","de.lex.koennten-sie-die-musik-leiser-machen"
"de.phrase.koennten-sie-langsamer-sprechen","de.lex.koennten-sie-langsamer-sprechen"
"de.phrase.koenntest-du-mir-bitte-helfen","de.lex.koenntest-du-mir-bitte-helfen"
"de.phrase.koenntest-du-mir-etwas-geld-leihen","de.lex.koenntest-du-mir-etwas-geld-leihen"
"de.phrase.koerperliche-aktivitaet","de.lex.koerperliche-aktivitaet"
"de.phrase.komm-rein","de.lex.komm-rein"
"de.phrase.kommen-gekommen","de.lex.kommen-gekommen"
"de.phrase.kommen-sie-herein","de.lex.kommen-sie-herein"
"de.phrase.kommen-wir-zur-sache","de.lex.kommen-wir-zur-sache"
"de.phrase.kommst-du.are-you-coming","de.lex.kommst-du.are-you-coming"
"de.phrase.kommst-du.are-you-coming-yes","de.lex.kommst-du.are-you-coming-yes"
"de.phrase.kommst-du.are-you-coming-yes-no-question","de.lex.kommst-du.are-you-coming-yes"
"de.phrase.komparativ-er-anhaengen-groesser-schneller","de.lex.komparativ-er-anhaengen-groesser-schneller"
"de.phrase.konservieren-schonen","de.lex.konservieren-schonen"
"de.phrase.korrektur-lesen","de.lex.korrektur-lesen"
"de.phrase.kostenloser-versand","de.lex.kostenloser-versand"
"de.phrase.krank-krankheit-patient-krankenhaus-krankenschwester","de.lex.krank-krankheit-patient-krankenhaus-krankenschwester"
"de.phrase.kuenstliche-intelligenz","de.lex.kuenstliche-intelligenz"
"de.phrase.lang-laenger-am-laengsten","de.lex.lang-laenger-am-laengsten"
"de.phrase.lass-dir-zeit","de.lex.lass-dir-zeit"
"de.phrase.lass-es-uns-nicht-verkomplizieren","de.lex.lass-es-uns-nicht-verkomplizieren"
"de.phrase.lass-es-uns-nicht-zu-kompliziert-machen","de.lex.lass-es-uns-nicht-zu-kompliziert-machen"
"de.phrase.lass-uns-das-in-ruhe-klaeren","de.lex.lass-uns-das-in-ruhe-klaeren"
"de.phrase.lass-uns-die-kosten-teilen","de.lex.lass-uns-die-kosten-teilen"
"de.phrase.lass-uns-eine-pause-machen","de.lex.lass-uns-eine-pause-machen"
"de.phrase.lassen-sie-uns-spaeter-kontakt-aufnehmen","de.lex.lassen-sie-uns-spaeter-kontakt-aufnehmen"
"de.phrase.laufen-gelaufen","de.lex.laufen-gelaufen"
"de.phrase.lehren-unterrichten","de.lex.lehren-unterrichten"
"de.phrase.leider-kann-ich-nicht","de.lex.leider-kann-ich-nicht"
"de.phrase.leihen-borgen","de.lex.leihen-borgen"
"de.phrase.lernen-lektion-lernende-lehrer","de.lex.lernen-lektion-lernende-lehrer"
"de.phrase.lesen-gelesen","de.lex.lesen-gelesen"
"de.phrase.letzte-woche","de.lex.letzte-woche"
"de.phrase.letztendlich-am-ende","de.lex.letztendlich-am-ende"
"de.phrase.lieben-liebe-liebhaber-geliebte-liebenswert","de.lex.lieben-liebe-liebhaber-geliebte-liebenswert"
"de.phrase.lies-das","de.lex.lies-das"
"de.phrase.lift-statt-aufzug","de.lex.lift-statt-aufzug"
"de.phrase.liken-gefallen","de.lex.liken-gefallen"
"de.phrase.lockige-haare","de.lex.lockige-haare"
"de.phrase.mach-das-licht-aus","de.lex.mach-das-licht-aus"
"de.phrase.mach-dir-keine-sorgen","de.lex.mach-dir-keine-sorgen"
"de.phrase.mach-es-an","de.lex.mach-es-an"
"de.phrase.mach-es-aus","de.lex.mach-es-aus"
"de.phrase.mach-weiter","de.lex.mach-weiter"
"de.phrase.macht-nichts","de.lex.macht-nichts"
"de.phrase.mal-sehen","de.lex.mal-sehen"
"de.phrase.maschinelles-lernen","de.lex.maschinelles-lernen"
"de.phrase.mask-neutr-im-genitiv-e-s","de.lex.mask-neutr-im-genitiv-e-s"
"de.phrase.mehr-oder-weniger","de.lex.mehr-oder-weniger"
"de.phrase.mehr-oder-weniger.more-or-less","de.lex.mehr-oder-weniger"
"de.phrase.mehr-oder-weniger.more-or-less-2","de.lex.mehr-oder-weniger"
"de.phrase.mein-akku-ist-fast-leer","de.lex.mein-akku-ist-fast-leer"
"de.phrase.meine-bestellung-ist-noch-nicht-angekommen","de.lex.meine-bestellung-ist-noch-nicht-angekommen"
"de.phrase.meiner-meinung-nach","de.lex.meiner-meinung-nach"
"de.phrase.mich-selbst","de.lex.mich-selbst"
"de.phrase.mir-geht-es-gut","de.lex.mir-geht-es-gut"
"de.phrase.mir-geht-es-gut-danke.i-am-fine","de.lex.mir-geht-es-gut-danke.i-am-fine"
"de.phrase.mir-geht-es-gut-danke.i-am-fine-thanks","de.lex.mir-geht-es-gut-danke.i-am-fine"
"de.phrase.mir-geht-es-gut-danke.i-m-fine","de.lex.mir-geht-es-gut-danke.i-m-fine"
"de.phrase.mir-geht-es-gut-danke.i-m-fine-thank-you","de.lex.mir-geht-es-gut-danke.i-m-fine"
"de.phrase.mir-geht-es-nicht-gut","de.lex.mir-geht-es-nicht-gut"
"de.phrase.mir-ist-kalt","de.lex.mir-ist-kalt"
"de.phrase.mit-anderen-worten","de.lex.mit-anderen-worten"
"de.phrase.mit-dem-strom-schwimmen","de.lex.mit-dem-strom-schwimmen"
"de.phrase.mit-freundlichen-gruessen","de.lex.mit-freundlichen-gruessen"
"de.phrase.mit-wem","de.lex.mit-wem"
"de.phrase.moechtest-du-mitkommen","de.lex.moechtest-du-mitkommen"
"de.phrase.morgenstund-hat-gold-im-mund","de.lex.morgenstund-hat-gold-im-mund"
"de.phrase.muendliche-pruefung","de.lex.muendliche-pruefung"
"de.phrase.muessen-sein","de.lex.muessen-sein"
"de.phrase.muss-ich-dokumente-mitbringen","de.lex.muss-ich-dokumente-mitbringen"
"de.phrase.n-deklination-mask-bekommt-e-n-in-akk-dat-gen","de.lex.n-deklination-mask-bekommt-e-n-in-akk-dat-gen"
"de.phrase.na-ja-jedenfalls","de.lex.na-ja-jedenfalls"
"de.phrase.nach-der-schule","de.lex.nach-der-schule"
"de.phrase.nach-links","de.lex.nach-links"
"de.phrase.nach-obwohl-verb-ans-ende-obwohl-es-regnet-gehe-ich-raus","de.lex.nach-obwohl-verb-ans-ende-obwohl-es-regnet-gehe-ich-raus"
"de.phrase.nach-rechts","de.lex.nach-rechts"
"de.phrase.nach-weil-verb-ans-ende-ich-komme-weil-ich-zeit-habe","de.lex.nach-weil-verb-ans-ende-ich-komme-weil-ich-zeit-habe"
"de.phrase.nachdem-sie-gegessen-hatte-machte-sie-einen-spaziergang","de.lex.nachdem-sie-gegessen-hatte-machte-sie-einen-spaziergang"
"de.phrase.nachdem-wir-sprechen","de.lex.nachdem-wir-sprechen"
"de.phrase.nachdenken-ueber","de.lex.nachdenken-ueber"
"de.phrase.naechste-woche","de.lex.naechste-woche"
"de.phrase.nah-naeher-am-naechsten","de.lex.nah-naeher-am-naechsten"
"de.phrase.neben-dativ","de.lex.neben-dativ"
"de.phrase.negation-m-akk-keinen","de.lex.negation-m-akk-keinen"
"de.phrase.nehmen-genommen","de.lex.nehmen-genommen"
"de.phrase.nehmen-sie-die-erste-strasse-links","de.lex.nehmen-sie-die-erste-strasse-links"
"de.phrase.nehmen-sie-medikamente","de.lex.nehmen-sie-medikamente"
"de.phrase.neu-starten","de.lex.neu-starten"
"de.phrase.neuronales-netz","de.lex.neuronales-netz"
"de.phrase.nicht-ganz","de.lex.nicht-ganz"
"de.phrase.nicht-mehr","de.lex.nicht-mehr"
"de.phrase.nicht-mein-ding","de.lex.nicht-mein-ding"
"de.phrase.nicht-moeglich","de.lex.nicht-moeglich"
"de.phrase.nicht-nur-sondern-auch","de.lex.nicht-nur-sondern-auch"
"de.phrase.nicht-so-gut","de.lex.nicht-so-gut"
"de.phrase.nicht-so-gut-wie","de.lex.nicht-so-gut-wie"
"de.phrase.nicht-unbedingt","de.lex.nicht-unbedingt"
"de.phrase.nicht-verfuegbar","de.lex.nicht-verfuegbar"
"de.phrase.nie-niemals","de.lex.nie-niemals"
"de.phrase.nimm-es","de.lex.nimm-es"
"de.phrase.noch-besser","de.lex.noch-besser"
"de.phrase.noch-nicht","de.lex.noch-nicht"
"de.phrase.nur-an-der-oberflaeche-kratzen","de.lex.nur-an-der-oberflaeche-kratzen"
"de.phrase.nur-noch","de.lex.nur-noch"
"de.phrase.ob-es-funktioniert","de.lex.ob-es-funktioniert"
"de.phrase.oben-ganz-oben","de.lex.oben-ganz-oben"
"de.phrase.obers-schlagobers-statt-sahne","de.lex.obers-schlagobers-statt-sahne"
"de.phrase.obwohl-es-regnet-gehe-ich-raus","de.lex.obwohl-es-regnet-gehe-ich-raus"
"de.phrase.obwohl-es-weh-tut","de.lex.obwohl-es-weh-tut"
"de.phrase.obwohl-ich-es-verstehe","de.lex.obwohl-ich-es-verstehe"
"de.phrase.oeffnen-aufmachen","de.lex.oeffnen-aufmachen"
"de.phrase.oel-ins-feuer-giessen","de.lex.oel-ins-feuer-giessen"
"de.phrase.ohne-fleiss-kein-preis","de.lex.ohne-fleiss-kein-preis"
"de.phrase.paradeiser-statt-tomate","de.lex.paradeiser-statt-tomate"
"de.phrase.pass-auf","de.lex.pass-auf"
"de.phrase.perfekt-mit-haben-die-meisten-anderen-verben","de.lex.perfekt-mit-haben-die-meisten-anderen-verben"
"de.phrase.perfekt-mit-sein-bewegung-oder-zustandsaenderung","de.lex.perfekt-mit-sein-bewegung-oder-zustandsaenderung"
"de.phrase.pfiat-di","de.lex.pfiat-di"
"de.phrase.posten-veroeffentlichen","de.lex.posten-veroeffentlichen"
"de.phrase.programmieren-coden","de.lex.programmieren-coden"
"de.phrase.pruefen-auditieren","de.lex.pruefen-auditieren"
"de.phrase.puenktlich-sein","de.lex.puenktlich-sein"
"de.phrase.putzen-reinigen","de.lex.putzen-reinigen"
"de.phrase.rad-fahren","de.lex.rad-fahren"
"de.phrase.rad-fahren.go-cycling","de.lex.rad-fahren"
"de.phrase.raeum-auf","de.lex.raeum-auf"
"de.phrase.raeum-dein-zimmer-auf","de.lex.raeum-dein-zimmer-auf"
"de.phrase.rat-geben","de.lex.rat-geben"
"de.phrase.recht-haben","de.lex.recht-haben"
"de.phrase.reflexiv-3-pers-sich-er-waescht-sich","de.lex.reflexiv-3-pers-sich-er-waescht-sich"
"de.phrase.rote-haare","de.lex.rote-haare"
"de.phrase.rufen-anrufen","de.lex.rufen-anrufen"
"de.phrase.rufen-gerufen","de.lex.rufen-gerufen"
"de.phrase.rufen-sie-die-polizei","de.lex.rufen-sie-die-polizei"
"de.phrase.sammeln-aufbringen","de.lex.sammeln-aufbringen"
"de.phrase.schach-spielen","de.lex.schach-spielen"
"de.phrase.schlafen-geschlafen","de.lex.schlafen-geschlafen"
"de.phrase.schlafende-hunde-nicht-wecken","de.lex.schlafende-hunde-nicht-wecken"
"de.phrase.schlecht-schlechter-am-schlechtesten","de.lex.schlecht-schlechter-am-schlechtesten"
"de.phrase.schlechte-laune-haben","de.lex.schlechte-laune-haben"
"de.phrase.schlechter-als-gestern","de.lex.schlechter-als-gestern"
"de.phrase.schliessen-zumachen","de.lex.schliessen-zumachen"
"de.phrase.schmetterlinge-im-bauch-haben","de.lex.schmetterlinge-im-bauch-haben"
"de.phrase.schneiden-geschnitten","de.lex.schneiden-geschnitten"
"de.phrase.schoen-sie-kennenzulernen","de.lex.schoen-sie-kennenzulernen"
"de.phrase.schon-bereits","de.lex.schon-bereits"
"de.phrase.schreiben-geschrieben","de.lex.schreiben-geschrieben"
"de.phrase.schreiben-schreiben-schriftsteller","de.lex.schreiben-schreiben-schriftsteller"
"de.phrase.schriftliche-pruefung","de.lex.schriftliche-pruefung"
"de.phrase.schritt-fuer-schritt.one-step-at-a-time","de.lex.schritt-fuer-schritt-2"
"de.phrase.schritt-fuer-schritt.step-by-step","de.lex.schritt-fuer-schritt"
"de.phrase.schwarze-haare","de.lex.schwarze-haare"
"de.phrase.schweizer-franken-chf","de.lex.schweizer-franken-chf"
"de.phrase.schwimmen-gehen","de.lex.schwimmen-gehen"
"de.phrase.schwimmen-geschwommen","de.lex.schwimmen-geschwommen"
"de.phrase.sehen-gesehen","de.lex.sehen-gesehen"
"de.phrase.sehr-geehrte-damen-und-herren","de.lex.sehr-geehrte-damen-und-herren"
"de.phrase.sehr-geehrte-frau-mueller","de.lex.sehr-geehrte-frau-mueller"
"de.phrase.sehr-geehrter-herr-schmidt","de.lex.sehr-geehrter-herr-schmidt"
"de.phrase.sehr-gut","de.lex.sehr-gut"
"de.phrase.sei-ruhig","de.lex.sei-ruhig"
"de.phrase.seid-ruhig","de.lex.seid-ruhig"
"de.phrase.sein-gewesen","de.lex.sein-gewesen"
"de.phrase.seit-da","de.lex.seit-da"
"de.phrase.seit-montag","de.lex.seit-montag"
"de.phrase.semmel-statt-broetchen","de.lex.semmel-statt-broetchen"
"de.phrase.setz-dich","de.lex.setz-dich"
"de.phrase.sich-amuesieren","de.lex.sich-amuesieren"
"de.phrase.sich-anziehen","de.lex.sich-anziehen"
"de.phrase.sich-auf-den-weg-machen","de.lex.sich-auf-den-weg-machen"
"de.phrase.sich-ausziehen","de.lex.sich-ausziehen"
"de.phrase.sich-beeilen","de.lex.sich-beeilen"
"de.phrase.sich-beruhigen","de.lex.sich-beruhigen"
"de.phrase.sich-beschweren","de.lex.sich-beschweren"
"de.phrase.sich-beschweren-ueber","de.lex.sich-beschweren-ueber"
"de.phrase.sich-bewerben","de.lex.sich-bewerben"
"de.phrase.sich-bewusst-sein-ueber","de.lex.sich-bewusst-sein-ueber"
"de.phrase.sich-die-zaehne-putzen","de.lex.sich-die-zaehne-putzen"
"de.phrase.sich-entschuldigen","de.lex.sich-entschuldigen"
"de.phrase.sich-entspannen","de.lex.sich-entspannen"
"de.phrase.sich-erinnern-an","de.lex.sich-erinnern-an"
"de.phrase.sich-erkaelten","de.lex.sich-erkaelten"
"de.phrase.sich-fertigmachen","de.lex.sich-fertigmachen"
"de.phrase.sich-freuen-auf.be-looking-forward-to","de.lex.sich-freuen-auf.be-looking-forward-to"
"de.phrase.sich-freuen-auf.look-forward-to","de.lex.sich-freuen-auf.look-forward-to"
"de.phrase.sich-freuen-auf.to-be-looking-forward-to","de.lex.sich-freuen-auf.be-looking-forward-to"
"de.phrase.sich-freuen-auf.to-look-forward-to","de.lex.sich-freuen-auf.look-forward-to"
"de.phrase.sich-freuen-ueber","de.lex.sich-freuen-ueber"
"de.phrase.sich-fuehlen","de.lex.sich-fuehlen"
"de.phrase.sich-fuerchten","de.lex.sich-fuerchten"
"de.phrase.sich-gewoehnen-an","de.lex.sich-gewoehnen-an"
"de.phrase.sich-hinlegen","de.lex.sich-hinlegen"
"de.phrase.sich-interessieren-fuer","de.lex.sich-interessieren-fuer"
"de.phrase.sich-kaemmen","de.lex.sich-kaemmen"
"de.phrase.sich-konzentrieren","de.lex.sich-konzentrieren"
"de.phrase.sich-kuemmern-um","de.lex.sich-kuemmern-um"
"de.phrase.sich-rasieren","de.lex.sich-rasieren"
"de.phrase.sich-selbst.herself","de.lex.sich-selbst.herself"
"de.phrase.sich-selbst.himself-herself-itself","de.lex.sich-selbst.herself"
"de.phrase.sich-selbst.themselves","de.lex.sich-selbst.themselves"
"de.phrase.sich-setzen","de.lex.sich-setzen"
"de.phrase.sich-sorgen","de.lex.sich-sorgen"
"de.phrase.sich-sorgen-machen-um","de.lex.sich-sorgen-machen-um"
"de.phrase.sich-treffen","de.lex.sich-treffen"
"de.phrase.sich-umdrehen","de.lex.sich-umdrehen"
"de.phrase.sich-verirren","de.lex.sich-verirren"
"de.phrase.sich-verlieben","de.lex.sich-verlieben"
"de.phrase.sich-verschlechtern","de.lex.sich-verschlechtern"
"de.phrase.sich-vorstellen.imagine","de.lex.sich-vorstellen.imagine"
"de.phrase.sich-vorstellen.introduce-oneself","de.lex.sich-vorstellen.introduce-oneself"
"de.phrase.sich-vorstellen.to-imagine","de.lex.sich-vorstellen.imagine"
"de.phrase.sich-vorstellen.to-introduce-oneself","de.lex.sich-vorstellen.introduce-oneself"
"de.phrase.sich-waschen","de.lex.sich-waschen"
"de.phrase.sich-wie-zu-hause-fuehlen","de.lex.sich-wie-zu-hause-fuehlen"
"de.phrase.sich-zu-viel-vornehmen","de.lex.sich-zu-viel-vornehmen"
"de.phrase.sie-beeilt-sich","de.lex.sie-beeilt-sich"
"de.phrase.sie-beschwert-sich-ueber-alles","de.lex.sie-beschwert-sich-ueber-alles"
"de.phrase.sie-haben","de.lex.sie-haben"
"de.phrase.sie-haben-recht","de.lex.sie-haben-recht"
"de.phrase.sie-hat-lange-lockige-haare","de.lex.sie-hat-lange-lockige-haare"
"de.phrase.sie-hat-sich-daran-gewoehnt","de.lex.sie-hat-sich-daran-gewoehnt"
"de.phrase.sie-hat-sich-gekaemmt","de.lex.sie-hat-sich-gekaemmt"
"de.phrase.sie-hatten","de.lex.sie-hatten"
"de.phrase.sie-holen-mich-ab","de.lex.sie-holen-mich-ab"
"de.phrase.sie-holt-ihre-freundin-ab","de.lex.sie-holt-ihre-freundin-ab"
"de.phrase.sie-ist-angekommen","de.lex.sie-ist-angekommen"
"de.phrase.sie-ist-gegangen","de.lex.sie-ist-gegangen"
"de.phrase.sie-ist-groesser-als-ihr-bruder","de.lex.sie-ist-groesser-als-ihr-bruder"
"de.phrase.sie-ist-in-guter-form","de.lex.sie-ist-in-guter-form"
"de.phrase.sie-ist-vor-drei-tagen-abgereist","de.lex.sie-ist-vor-drei-tagen-abgereist"
"de.phrase.sie-koennen","de.lex.sie-koennen"
"de.phrase.sie-liest-das-buch","de.lex.sie-liest-das-buch"
"de.phrase.sie-meditiert-morgens","de.lex.sie-meditiert-morgens"
"de.phrase.sie-muessen","de.lex.sie-muessen"
"de.phrase.sie-muessen-am-hauptbahnhof-umsteigen","de.lex.sie-muessen-am-hauptbahnhof-umsteigen"
"de.phrase.sie-muss-arbeiten","de.lex.sie-muss-arbeiten"
"de.phrase.sie-probiert-das-kleid-an","de.lex.sie-probiert-das-kleid-an"
"de.phrase.sie-ruft-ihre-mutter-an","de.lex.sie-ruft-ihre-mutter-an"
"de.phrase.sie-sagt-dass-es-kalt-ist","de.lex.sie-sagt-dass-es-kalt-ist"
"de.phrase.sie-sieht-jung-aus-fuer-ihr-alter","de.lex.sie-sieht-jung-aus-fuer-ihr-alter"
"de.phrase.sie-sind","de.lex.sie-sind"
"de.phrase.sie-trainieren-jeden-tag","de.lex.sie-trainieren-jeden-tag"
"de.phrase.sie-trinkt-taeglich-zwei-liter-wasser","de.lex.sie-trinkt-taeglich-zwei-liter-wasser"
"de.phrase.sie-verlieben-sich","de.lex.sie-verlieben-sich"
"de.phrase.sie-waren","de.lex.sie-waren"
"de.phrase.sie-wohnt-seit-zwei-jahren-hier","de.lex.sie-wohnt-seit-zwei-jahren-hier"
"de.phrase.sie-wollen","de.lex.sie-wollen"
"de.phrase.singen-gesungen","de.lex.singen-gesungen"
"de.phrase.sinn-ergeben","de.lex.sinn-ergeben"
"de.phrase.sitzen-gesessen","de.lex.sitzen-gesessen"
"de.phrase.ski-fahren","de.lex.ski-fahren"
"de.phrase.ski-fahren.go-skiing","de.lex.ski-fahren"
"de.phrase.so-bald-wie-moeglich","de.lex.so-bald-wie-moeglich"
"de.phrase.so-einfach-ist-das-nicht","de.lex.so-einfach-ist-das-nicht"
"de.phrase.so-gross-wie-moeglich","de.lex.so-gross-wie-moeglich"
"de.phrase.so-habe-ich-das-nicht-gemeint","de.lex.so-habe-ich-das-nicht-gemeint"
"de.phrase.so-schnell-wie-moeglich.as-fast-as-possible","de.lex.so-schnell-wie-moeglich.as-fast-as-possible"
"de.phrase.so-schnell-wie-moeglich.as-quickly-as-possible","de.lex.so-schnell-wie-moeglich.as-quickly-as-possible"
"de.phrase.somit-also","de.lex.somit-also"
"de.phrase.soweit-ich-weiss","de.lex.soweit-ich-weiss"
"de.phrase.sowohl-als-auch","de.lex.sowohl-als-auch"
"de.phrase.spazieren-gehen.go-for-a-walk","de.lex.spazieren-gehen.go-for-a-walk"
"de.phrase.spazieren-gehen.to-go-for-a-walk","de.lex.spazieren-gehen.go-for-a-walk"
"de.phrase.spazieren-gehen.to-walk","de.lex.spazieren-gehen.walk"
"de.phrase.spazieren-gehen.walk","de.lex.spazieren-gehen.walk"
"de.phrase.sprechen-gesprochen","de.lex.sprechen-gesprochen"
"de.phrase.sprechen-rede-sprecher","de.lex.sprechen-rede-sprecher"
"de.phrase.sprechen-sie-deutsch","de.lex.sprechen-sie-deutsch"
"de.phrase.sprechen-sie-englisch","de.lex.sprechen-sie-englisch"
"de.phrase.sprechen-ueber","de.lex.sprechen-ueber"
"de.phrase.sprich-langsam","de.lex.sprich-langsam"
"de.phrase.starten-anfangen","de.lex.starten-anfangen"
"de.phrase.statt-anstatt","de.lex.statt-anstatt"
"de.phrase.steh-auf","de.lex.steh-auf"
"de.phrase.stehen-gestanden","de.lex.stehen-gestanden"
"de.phrase.steigen-gestiegen","de.lex.steigen-gestiegen"
"de.phrase.stolz-sein-auf","de.lex.stolz-sein-auf"
"de.phrase.stoppen-aufhoeren","de.lex.stoppen-aufhoeren"
"de.phrase.storniert-annulliert","de.lex.storniert-annulliert"
"de.phrase.streiten-argumentieren","de.lex.streiten-argumentieren"
"de.phrase.streng-genommen","de.lex.streng-genommen"
"de.phrase.studieren-lernen","de.lex.studieren-lernen"
"de.phrase.suedtirol-italien","de.lex.suedtirol-italien"
"de.phrase.superlativ-am-sten-am-groessten","de.lex.superlativ-am-sten-am-groessten"
"de.phrase.tag-der-deutschen-einheit","de.lex.tag-der-deutschen-einheit"
"de.phrase.taten-sagen-mehr-als-worte","de.lex.taten-sagen-mehr-als-worte"
"de.phrase.tatsaechlich-eigentlich","de.lex.tatsaechlich-eigentlich"
"de.phrase.teuer-teurer-am-teuersten","de.lex.teuer-teurer-am-teuersten"
"de.phrase.tragen-getragen","de.lex.tragen-getragen"
"de.phrase.treffen-getroffen","de.lex.treffen-getroffen"
"de.phrase.trennbares-praefix-am-ende-des-hauptsatzes","de.lex.trennbares-praefix-am-ende-des-hauptsatzes"
"de.phrase.trinken-getrunken","de.lex.trinken-getrunken"
"de.phrase.trotzdem-dennoch","de.lex.trotzdem-dennoch"
"de.phrase.ueber-dativ","de.lex.ueber-dativ"
"de.phrase.uebersetzt-werden","de.lex.uebersetzt-werden"
"de.phrase.uebung-macht-den-meister","de.lex.uebung-macht-den-meister"
"de.phrase.um-5-uhr","de.lex.um-5-uhr"
"de.phrase.um-die-ecke","de.lex.um-die-ecke"
"de.phrase.um-es-kurz-zu-fassen","de.lex.um-es-kurz-zu-fassen"
"de.phrase.um-genauer-zu-sein","de.lex.um-genauer-zu-sein"
"de.phrase.um-wie-viel-uhr-ist-der-check-out","de.lex.um-wie-viel-uhr-ist-der-check-out"
"de.phrase.um-zu","de.lex.um-zu"
"de.phrase.umlaut-im-komparativ-alt-aelter-warm-waermer","de.lex.umlaut-im-komparativ-alt-aelter-warm-waermer"
"de.phrase.unbestimmter-artikel-m-akk-einen","de.lex.unbestimmter-artikel-m-akk-einen"
"de.phrase.uns-selbst","de.lex.uns-selbst"
"de.phrase.unten-ganz-unten","de.lex.unten-ganz-unten"
"de.phrase.unter-dativ","de.lex.unter-dativ"
"de.phrase.unter-keinen-umstaenden","de.lex.unter-keinen-umstaenden"
"de.phrase.unter-uns-gesagt","de.lex.unter-uns-gesagt"
"de.phrase.velo-statt-fahrrad","de.lex.velo-statt-fahrrad"
"de.phrase.vergeben-verzeihen","de.lex.vergeben-verzeihen"
"de.phrase.vergessen-vergessen","de.lex.vergessen-vergessen"
"de.phrase.verkauft-werden","de.lex.verkauft-werden"
"de.phrase.verlassen-verlassen","de.lex.verlassen-verlassen"
"de.phrase.verlieren-verloren","de.lex.verlieren-verloren"
"de.phrase.veroeffentlicht-werden","de.lex.veroeffentlicht-werden"
"de.phrase.versteh-mich-nicht-falsch.do-not-get-me-wrong","de.lex.versteh-mich-nicht-falsch.do-not-get-me-wrong"
"de.phrase.versteh-mich-nicht-falsch.do-not-misunderstand-me","de.lex.versteh-mich-nicht-falsch.do-not-misunderstand-me"
"de.phrase.verstehen-sie-mich-nicht-falsch","de.lex.verstehen-sie-mich-nicht-falsch"
"de.phrase.verstehen-verstanden","de.lex.verstehen-verstanden"
